query_id	doc_id	rank	score
10005	doc-0decdab90027cfdd	96	0.15844021
10005	doc-db59382f2a64667d	97	0.12460024
10005	doc-60a03530f37caeee	98	0.09643704
10005	doc-463b3510c3cef8b8	99	0.02505776
10005	doc-27fa34d8322e71c8	100	0.00000000
10007	doc-555085c66c6745a3	1	1.00000000
10007	doc-78b2451976975730	2	0.83673428
10007	doc-72bc393db4b63d09	3	0.65041284
10007	doc-3e7f8b736adab609	4	0.65010381
10007	doc-be8786dc770dcdda	5	0.64890590
10007	doc-b74f824b9bff1f8f	6	0.61325949
10007	doc-46693ff451d479bf	7	0.60642899
10007	doc-afb540812c7b668b	8	0.60375555
10007	doc-afdd1eb8e179b8c0	9	0.58799977
10007	doc-72ba35a72fed92d6	10	0.56895426
10007	doc-de9f1a76beddefa5	11	0.56838179
10007	doc-5653d8ebd9c49f5b	12	0.56666388
10007	doc-90d3b26e2f635f51	13	0.56255806
10007	doc-6f83e7e8b96cef8e	14	0.52441647
10007	doc-0081e300f0c5403c	15	0.51109203
10007	doc-c83d009a3690a72f	16	0.51059672
10007	doc-b59612de6e7de22e	17	0.50209364
10007	doc-9e21c3c4005b3045	18	0.48882870
10007	doc-93a0a9a95b2871d0	19	0.48839196
10007	doc-29bb6e3505e8cb1e	20	0.48806995
10007	doc-02f312791c6dac9b	21	0.47823229
10007	doc-85d8e85c8c989100	22	0.47474426
10007	doc-4710bbc7d191fa07	23	0.46665385
10007	doc-2a9d2c0363aab0aa	24	0.45478797
10007	doc-2128a4216d980fb0	25	0.45454000
10007	doc-64a29d3fe4361bbf	26	0.45267586
10007	doc-6ec7f5faed90d6f9	27	0.44213192
10007	doc-b10e178df21f9d44	28	0.43936404
10007	doc-ec51a0bf6e5de09d	29	0.43280562
10007	doc-648bdeb258291f32	30	0.43273437
10007	doc-9c8a0a64eefd6ce9	31	0.42915661
10007	doc-a6d7c36db2b9fc44	32	0.42584161
10007	doc-d3f9bca9c8f7e038	33	0.42438983
10007	doc-5d2bd393f1aa2dd7	34	0.42200197
10007	doc-51e242b84d8d95d9	35	0.41768704
10007	doc-2d20028295cdadcd	36	0.41181886
10007	doc-2242399fb2d0fa30	37	0.40749255
10007	doc-04b6ab9d23c18151	38	0.40379909
10007	doc-263368468342e04f	39	0.40214374
10007	doc-dee6223b3990015e	40	0.39720367
10007	doc-6b145832e4c9fd1c	41	0.39397933
10007	doc-7e4425fcd0c03820	42	0.39240202
10007	doc-8df0484750f85409	43	0.39130956
10007	doc-522e3b5cdc936e76	44	0.39040711
10007	doc-9785f9936104288c	45	0.38564220
10007	doc-4d143f69ba4fd62f	46	0.38522058
10007	doc-309c814d4ba7f736	47	0.38039859
10007	doc-757c194f020f514e	48	0.37371551
10007	doc-7a032428a3e9b53b	49	0.37002702
10007	doc-5631283746b4487a	50	0.36688936
10007	doc-7ae9805397edaaa8	51	0.36511929
10007	doc-406612505a0b0b9f	52	0.36400251
10007	doc-62fdebafdfbaeeb7	53	0.36095800
10007	doc-d3f2c492d639b3ea	54	0.35994264
10007	doc-14c0a27f97c18e08	55	0.35611008
10007	doc-0bdc29a62f6c7fc8	56	0.35231396
10007	doc-befb0d84963f5ab6	57	0.35050441
10007	doc-918d9ca1fc30b042	58	0.33949657
10007	doc-58f081264fec2480	59	0.33541729
10007	doc-368d585e959425be	60	0.33437234
10007	doc-f7722c0505e959c3	61	0.32942451
10007	doc-2603f2774de507c7	62	0.32070523
10007	doc-56692af771d1c18a	63	0.31970250
10007	doc-ff5908f80fde40b7	64	0.31920993
10007	doc-6bfce5829aca6187	65	0.31286496
10007	doc-d0b1dd17b184c71c	66	0.31024668
10007	doc-e0b67ba97343829f	67	0.30937600
10007	doc-9c6ffc8c9455b2c9	68	0.30574329
10007	doc-6f3c7c5898547879	69	0.30455707
10007	doc-f952d93f49261451	70	0.29402240
10007	doc-78c12b84556bb09d	71	0.29329418
10007	doc-cd78c4b91df10277	72	0.28722770
10007	doc-f17aaa54c8c1cd07	73	0.28313419
10007	doc-4e72fa5c1199271e	74	0.28134255
10007	doc-0cc75c1cd1e762f0	75	0.27948984
10007	doc-1b890cdbb1fe2f6b	76	0.26988100
10007	doc-166a17809c28df2f	77	0.26857173
10007	doc-8852092f5a414531	78	0.26228161
10007	doc-167395d44df300fe	79	0.26166139
10007	doc-491ad0d7a59984bd	80	0.25821377
10007	doc-db59382f2a64667d	81	0.25477479
10007	doc-61ab00409dd34401	82	0.25069148
10007	doc-6717224309415d79	83	0.24899484
10007	doc-036fdbb06c478f12	84	0.24708469
10007	doc-9b4625f96a64ee0a	85	0.24530909
10007	doc-31869dfad0455f70	86	0.24412902
10007	doc-8550e39884f7980a	87	0.22805925
10007	doc-0decdab90027cfdd	88	0.22624634
10007	doc-b23378d73e714cb1	89	0.21953982
10007	doc-8b6b6bbffde7d317	90	0.21772013
10007	doc-f5841a4f496dbda9	91	0.20368625
10007	doc-c01e63b6735fbc8c	92	0.19204892
10007	doc-27fa34d8322e71c8	93	0.18519317
10007	doc-c3f766b0d2f27d98	94	0.17290535
10007	doc-60a03530f37caeee	95	0.16512987
10007	doc-5e763a5323f3b22d	96	0.16128469
10007	doc-ab73ac43b6251bb7	97	0.16018757
10007	doc-56568b6ac823c4cb	98	0.14810425
10007	doc-40e6b0a653dfbab4	99	0.10758282
10007	doc-463b3510c3cef8b8	100	0.00000000
10010	doc-64a29d3fe4361bbf	1	1.00000000
10010	doc-90d3b26e2f635f51	2	0.62519940
10010	doc-e0b67ba97343829f	3	0.52137897
10010	doc-2a9d2c0363aab0aa	4	0.52002651
10010	doc-263368468342e04f	5	0.50829685
10010	doc-d3f2c492d639b3ea	6	0.50652029
10010	doc-0cc75c1cd1e762f0	7	0.49894856
10010	doc-f952d93f49261451	8	0.48369391
10010	doc-4710bbc7d191fa07	9	0.45644716
10010	doc-406612505a0b0b9f	10	0.44409752
10010	doc-c83d009a3690a72f	11	0.43400617
10010	doc-2d20028295cdadcd	12	0.43141335
10010	doc-f17aaa54c8c1cd07	13	0.42307753
10010	doc-29bb6e3505e8cb1e	14	0.41435152
10010	doc-62fdebafdfbaeeb7	15	0.40962257
10010	doc-72bc393db4b63d09	16	0.40231092
10010	doc-be8786dc770dcdda	17	0.39919714
10010	doc-de9f1a76beddefa5	18	0.38157211
10010	doc-6b145832e4c9fd1c	19	0.37277565
10010	doc-8852092f5a414531	20	0.36975591
10010	doc-72ba35a72fed92d6	21	0.36671967
10010	doc-7e4425fcd0c03820	22	0.36029440
10010	doc-a6d7c36db2b9fc44	23	0.35278299
10010	doc-6f83e7e8b96cef8e	24	0.33821922
10010	doc-5653d8ebd9c49f5b	25	0.33549794
10010	doc-27fa34d8322e71c8	26	0.32928373
10010	doc-555085c66c6745a3	27	0.32289722
10010	doc-522e3b5cdc936e76	28	0.31753179
10010	doc-0081e300f0c5403c	29	0.31303034
10010	doc-02f312791c6dac9b	30	0.30690858
10010	doc-6bfce5829aca6187	31	0.30583736
10010	doc-166a17809c28df2f	32	0.30329895
10010	doc-6f3c7c5898547879	33	0.30257790
10010	doc-befb0d84963f5ab6	34	0.30253677
10010	doc-9c8a0a64eefd6ce9	35	0.30084872
10010	doc-60a03530f37caeee	36	0.29969720
10010	doc-3e7f8b736adab609	37	0.29422796
10010	doc-ff5908f80fde40b7	38	0.29330045
10010	doc-9785f9936104288c	39	0.29049617
10010	doc-04b6ab9d23c18151	40	0.28505511
10010	doc-7a032428a3e9b53b	41	0.28041264
10010	doc-78c12b84556bb09d	42	0.27131733
10010	doc-2242399fb2d0fa30	43	0.27018783
10010	doc-b74f824b9bff1f8f	44	0.26521089
10010	doc-14c0a27f97c18e08	45	0.26487793
10010	doc-309c814d4ba7f736	46	0.26315032
10010	doc-51e242b84d8d95d9	47	0.26254598
10010	doc-afdd1eb8e179b8c0	48	0.26153075
10010	doc-2603f2774de507c7	49	0.25983600
10010	doc-368d585e959425be	50	0.25852671
10010	doc-d3f9bca9c8f7e038	51	0.25845850
10010	doc-757c194f020f514e	52	0.25832301
10010	doc-1b890cdbb1fe2f6b	53	0.25618767
10010	doc-85d8e85c8c989100	54	0.25570548
10010	doc-6ec7f5faed90d6f9	55	0.25537962
10010	doc-9c6ffc8c9455b2c9	56	0.25153579
10010	doc-167395d44df300fe	57	0.24829553
10010	doc-56692af771d1c18a	58	0.24803078
10010	doc-58f081264fec2480	59	0.24621696
10010	doc-afb540812c7b668b	60	0.24600038
10010	doc-8df0484750f85409	61	0.23696073
10010	doc-8550e39884f7980a	62	0.23556398
10010	doc-7ae9805397edaaa8	63	0.23394880
10010	doc-6717224309415d79	64	0.22719642
10010	doc-036fdbb06c478f12	65	0.22487696
10010	doc-93a0a9a95b2871d0	66	0.22043897
10010	doc-463b3510c3cef8b8	67	0.21200794
10010	doc-0decdab90027cfdd	68	0.21114430
10010	doc-b23378d73e714cb1	69	0.21058701
10010	doc-dee6223b3990015e	70	0.20682033
10010	doc-46693ff451d479bf	71	0.18935589
10010	doc-d0b1dd17b184c71c	72	0.18787615
10010	doc-31869dfad0455f70	73	0.18670353
10010	doc-5e763a5323f3b22d	74	0.18551752
10010	doc-4e72fa5c1199271e	75	0.18376481
10010	doc-648bdeb258291f32	76	0.17887211
10010	doc-f7722c0505e959c3	77	0.17136970
10010	doc-f5841a4f496dbda9	78	0.17051474
10010	doc-78b2451976975730	79	0.16950069
10010	doc-c3f766b0d2f27d98	80	0.16335580
10010	doc-491ad0d7a59984bd	81	0.16089145
10010	doc-ec51a0bf6e5de09d	82	0.15841572
10010	doc-2128a4216d980fb0	83	0.14134765
10010	doc-4d143f69ba4fd62f	84	0.13907517
10010	doc-5d2bd393f1aa2dd7	85	0.13835689
10010	doc-b59612de6e7de22e	86	0.13811717
10010	doc-918d9ca1fc30b042	87	0.13800908
10010	doc-b10e178df21f9d44	88	0.13659281
10010	doc-61ab00409dd34401	89	0.12927295
10010	doc-5631283746b4487a	90	0.12636242
10010	doc-0bdc29a62f6c7fc8	91	0.11301089
10010	doc-40e6b0a653dfbab4	92	0.10891289
10010	doc-9e21c3c4005b3045	93	0.10085352
10010	doc-9b4625f96a64ee0a	94	0.09531928
10010	doc-ab73ac43b6251bb7	95	0.09360416
10010	doc-8b6b6bbffde7d317	96	0.09310207
10010	doc-c01e63b6735fbc8c	97	0.07741418
10010	doc-db59382f2a64667d	98	0.03676892
10010	doc-56568b6ac823c4cb	99	0.01554798
10010	doc-cd78c4b91df10277	100	0.00000000
10029	doc-5653d8ebd9c49f5b	1	1.00000000
10029	doc-2603f2774de507c7	2	0.55775185
10029	doc-72bc393db4b63d09	3	0.48976406
10029	doc-befb0d84963f5ab6	4	0.47634531
10029	doc-4710bbc7d191fa07	5	0.47040576
10029	doc-9785f9936104288c	6	0.46150807
10029	doc-46693ff451d479bf	7	0.45158322
10029	doc-d3f2c492d639b3ea	8	0.43031206
10029	doc-29bb6e3505e8cb1e	9	0.42431292
10029	doc-9c8a0a64eefd6ce9	10	0.42341233
10029	doc-6f83e7e8b96cef8e	11	0.41790681
10029	doc-406612505a0b0b9f	12	0.40937574
10029	doc-72ba35a72fed92d6	13	0.40789357
10029	doc-64a29d3fe4361bbf	14	0.40340770
10029	doc-555085c66c6745a3	15	0.39695162
10029	doc-b74f824b9bff1f8f	16	0.39529328
10029	doc-2a9d2c0363aab0aa	17	0.38198930
10029	doc-78b2451976975730	18	0.37920504
10029	doc-0cc75c1cd1e762f0	19	0.37174402
10029	doc-7e4425fcd0c03820	20	0.37004316
10029	doc-648bdeb258291f32	21	0.36915070
10029	doc-e0b67ba97343829f	22	0.36273869
10029	doc-5631283746b4487a	23	0.36220956
10029	doc-90d3b26e2f635f51	24	0.34790176
10029	doc-afb540812c7b668b	25	0.34566662
10029	doc-8df0484750f85409	26	0.34425211
10029	doc-56568b6ac823c4cb	27	0.34253827
10029	doc-b59612de6e7de22e	28	0.33845757
10029	doc-6ec7f5faed90d6f9	29	0.33631491
10029	doc-6bfce5829aca6187	30	0.33374344
10029	doc-04b6ab9d23c18151	31	0.32582028
10029	doc-56692af771d1c18a	32	0.32141734
10029	doc-5d2bd393f1aa2dd7	33	0.32086567
10029	doc-02f312791c6dac9b	34	0.31973311
10029	doc-0decdab90027cfdd	35	0.31648527
10029	doc-de9f1a76beddefa5	36	0.31601759
10029	doc-85d8e85c8c989100	37	0.31468446
10029	doc-ff5908f80fde40b7	38	0.30969839
10029	doc-2d20028295cdadcd	39	0.30625483
10029	doc-62fdebafdfbaeeb7	40	0.30433602
10029	doc-9c6ffc8c9455b2c9	41	0.30169204
10029	doc-be8786dc770dcdda	42	0.29751698
10029	doc-61ab00409dd34401	43	0.29720654
10029	doc-7ae9805397edaaa8	44	0.29533472
10029	doc-166a17809c28df2f	45	0.29437603
10029	doc-14c0a27f97c18e08	46	0.29346843
10029	doc-368d585e959425be	47	0.28950505
10029	doc-58f081264fec2480	48	0.28245733
10029	doc-2242399fb2d0fa30	49	0.27998276
10029	doc-78c12b84556bb09d	50	0.27931309
10029	doc-309c814d4ba7f736	51	0.27688297
10029	doc-6b145832e4c9fd1c	52	0.27645483
10029	doc-51e242b84d8d95d9	53	0.27431218
10029	doc-f7722c0505e959c3	54	0.27354331
10029	doc-918d9ca1fc30b042	55	0.27099146
10029	doc-f952d93f49261451	56	0.26565795
10029	doc-0081e300f0c5403c	57	0.26471484
10029	doc-afdd1eb8e179b8c0	58	0.26323521
10029	doc-167395d44df300fe	59	0.25464089
10029	doc-7a032428a3e9b53b	60	0.25454250
10029	doc-4d143f69ba4fd62f	61	0.25219376
10029	doc-263368468342e04f	62	0.24622789
10029	doc-0bdc29a62f6c7fc8	63	0.24217977
10029	doc-036fdbb06c478f12	64	0.24037530
10029	doc-dee6223b3990015e	65	0.23766025
10029	doc-9e21c3c4005b3045	66	0.23316774
10029	doc-8852092f5a414531	67	0.22572150
10029	doc-1b890cdbb1fe2f6b	68	0.21963619
10029	doc-2128a4216d980fb0	69	0.21354121
10029	doc-522e3b5cdc936e76	70	0.19819849
10029	doc-c83d009a3690a72f	71	0.19149417
10029	doc-cd78c4b91df10277	72	0.18518533
10029	doc-757c194f020f514e	73	0.18409455
10029	doc-f17aaa54c8c1cd07	74	0.18334238
10029	doc-8b6b6bbffde7d317	75	0.18323319
10029	doc-3e7f8b736adab609	76	0.18060920
10029	doc-ec51a0bf6e5de09d	77	0.17652626
10029	doc-d0b1dd17b184c71c	78	0.17493825
10029	doc-31869dfad0455f70	79	0.17463557
10029	doc-9b4625f96a64ee0a	80	0.17284036
10029	doc-8550e39884f7980a	81	0.17278486
10029	doc-d3f9bca9c8f7e038	82	0.17000985
10029	doc-a6d7c36db2b9fc44	83	0.16167382
10029	doc-b10e178df21f9d44	84	0.15605321
10029	doc-6717224309415d79	85	0.15519961
10029	doc-b23378d73e714cb1	86	0.15158881
10029	doc-4e72fa5c1199271e	87	0.14698308
10029	doc-93a0a9a95b2871d0	88	0.13344631
10029	doc-ab73ac43b6251bb7	89	0.12072547
10029	doc-5e763a5323f3b22d	90	0.11938974
10029	doc-463b3510c3cef8b8	91	0.11912778
10029	doc-f5841a4f496dbda9	92	0.11811769
10029	doc-c01e63b6735fbc8c	93	0.10643096
10029	doc-6f3c7c5898547879	94	0.05005069
10029	doc-60a03530f37caeee	95	0.04755210
10029	doc-40e6b0a653dfbab4	96	0.04415553
10029	doc-c3f766b0d2f27d98	97	0.00996594
10029	doc-27fa34d8322e71c8	98	0.00292151
10029	doc-491ad0d7a59984bd	99	0.00286602
10029	doc-db59382f2a64667d	100	0.00000000
10055	doc-51e242b84d8d95d9	1	1.00000000
10055	doc-9b4625f96a64ee0a	2	0.94321806
10055	doc-0bdc29a62f6c7fc8	3	0.94039745
10055	doc-befb0d84963f5ab6	4	0.90105091
10055	doc-6f83e7e8b96cef8e	5	0.88825990
10055	doc-14c0a27f97c18e08	6	0.85577470
10055	doc-6ec7f5faed90d6f9	7	0.83479140
10055	doc-90d3b26e2f635f51	8	0.78671567
10055	doc-be8786dc770dcdda	9	0.77513012
10055	doc-368d585e959425be	10	0.73536325
10055	doc-e0b67ba97343829f	11	0.70680510
10055	doc-afdd1eb8e179b8c0	12	0.69924026
10055	doc-d3f2c492d639b3ea	13	0.69914091
10055	doc-406612505a0b0b9f	14	0.68797474
10055	doc-56692af771d1c18a	15	0.67522771
10055	doc-78b2451976975730	16	0.65500904
10055	doc-8550e39884f7980a	17	0.65495552
10055	doc-6bfce5829aca6187	18	0.65323814
10055	doc-036fdbb06c478f12	19	0.64040522
10055	doc-93a0a9a95b2871d0	20	0.63869120
10055	doc-9c6ffc8c9455b2c9	21	0.63718391
10055	doc-2a9d2c0363aab0aa	22	0.63096492
10055	doc-d3f9bca9c8f7e038	23	0.61924284
10055	doc-7e4425fcd0c03820	24	0.61844673
10055	doc-46693ff451d479bf	25	0.61256963
10055	doc-522e3b5cdc936e76	26	0.61136520
10055	doc-9785f9936104288c	27	0.60263224
10055	doc-7ae9805397edaaa8	28	0.60071903
10055	doc-4710bbc7d191fa07	29	0.59365089
10055	doc-3e7f8b736adab609	30	0.58759094
10055	doc-6f3c7c5898547879	31	0.58337537
10055	doc-2242399fb2d0fa30	32	0.58291882
10055	doc-b74f824b9bff1f8f	33	0.58243696
10055	doc-2d20028295cdadcd	34	0.57451677
10055	doc-29bb6e3505e8cb1e	35	0.57223444
10055	doc-491ad0d7a59984bd	36	0.56764204
10055	doc-4d143f69ba4fd62f	37	0.54807526
10055	doc-309c814d4ba7f736	38	0.54252723
10055	doc-ff5908f80fde40b7	39	0.54204304
10055	doc-1b890cdbb1fe2f6b	40	0.53956680
10055	doc-0cc75c1cd1e762f0	41	0.53875442
10055	doc-f952d93f49261451	42	0.53748694
10055	doc-58f081264fec2480	43	0.52663157
10055	doc-afb540812c7b668b	44	0.52494095
10055	doc-167395d44df300fe	45	0.51856387
10055	doc-648bdeb258291f32	46	0.51041838
10055	doc-6717224309415d79	47	0.50480777
10055	doc-0081e300f0c5403c	48	0.50182675
10055	doc-757c194f020f514e	49	0.50153686
10055	doc-62fdebafdfbaeeb7	50	0.50077464
10055	doc-72bc393db4b63d09	51	0.49386938
10055	doc-d0b1dd17b184c71c	52	0.47872681
10055	doc-78c12b84556bb09d	53	0.46996660
10055	doc-555085c66c6745a3	54	0.46550273
10055	doc-166a17809c28df2f	55	0.46234352
10055	doc-c83d009a3690a72f	56	0.45696126
10055	doc-31869dfad0455f70	57	0.45639535
10055	doc-a6d7c36db2b9fc44	58	0.45178957
10055	doc-8852092f5a414531	59	0.45138462
10055	doc-f7722c0505e959c3	60	0.45080669
10055	doc-2128a4216d980fb0	61	0.45030816
10055	doc-cd78c4b91df10277	62	0.44622295
10055	doc-72ba35a72fed92d6	63	0.44298834
10055	doc-8df0484750f85409	64	0.44102979
10055	doc-5653d8ebd9c49f5b	65	0.44038311
10055	doc-2603f2774de507c7	66	0.42965008
10055	doc-9e21c3c4005b3045	67	0.41718910
10055	doc-de9f1a76beddefa5	68	0.40467091
10055	doc-7a032428a3e9b53b	69	0.39326252
10055	doc-61ab00409dd34401	70	0.39273627
10055	doc-263368468342e04f	71	0.39192053
10055	doc-9c8a0a64eefd6ce9	72	0.39093909
10055	doc-b59612de6e7de22e	73	0.39015876
10055	doc-5d2bd393f1aa2dd7	74	0.38564897
10055	doc-85d8e85c8c989100	75	0.38551957
10055	doc-02f312791c6dac9b	76	0.37741125
10055	doc-4e72fa5c1199271e	77	0.37654543
10055	doc-b23378d73e714cb1	78	0.36985748
10055	doc-ec51a0bf6e5de09d	79	0.36722460
10055	doc-f17aaa54c8c1cd07	80	0.36401907
10055	doc-f5841a4f496dbda9	81	0.34644762
10055	doc-dee6223b3990015e	82	0.34286575
10055	doc-8b6b6bbffde7d317	83	0.34192782
10055	doc-0decdab90027cfdd	84	0.33725706
10055	doc-5631283746b4487a	85	0.33710907
10055	doc-27fa34d8322e71c8	86	0.33301906
10055	doc-6b145832e4c9fd1c	87	0.32146460
10055	doc-918d9ca1fc30b042	88	0.31975011
10055	doc-64a29d3fe4361bbf	89	0.31670700
10055	doc-b10e178df21f9d44	90	0.31603171
10055	doc-5e763a5323f3b22d	91	0.28859201
10055	doc-60a03530f37caeee	92	0.27964031
10055	doc-04b6ab9d23c18151	93	0.27506995
10055	doc-40e6b0a653dfbab4	94	0.27211850
10055	doc-db59382f2a64667d	95	0.26361188
10055	doc-c3f766b0d2f27d98	96	0.22733321
10055	doc-c01e63b6735fbc8c	97	0.18562261
10055	doc-56568b6ac823c4cb	98	0.14105991
10055	doc-ab73ac43b6251bb7	99	0.10039333
10055	doc-463b3510c3cef8b8	100	0.00000000
10057	doc-befb0d84963f5ab6	1	1.00000000
10057	doc-cd78c4b91df10277	2	0.97646857
10057	doc-406612505a0b0b9f	3	0.80741447
10057	doc-d3f2c492d639b3ea	4	0.79734858
10057	doc-9785f9936104288c	5	0.77423190
10057	doc-6ec7f5faed90d6f9	6	0.77411704
10057	doc-2a9d2c0363aab0aa	7	0.74953124
10057	doc-7ae9805397edaaa8	8	0.74316944
10057	doc-58f081264fec2480	9	0.72996526
10057	doc-6bfce5829aca6187	10	0.72696208
10057	doc-2d20028295cdadcd	11	0.72411579
10057	doc-90d3b26e2f635f51	12	0.68444427
10057	doc-dee6223b3990015e	13	0.67264035
10057	doc-6f83e7e8b96cef8e	14	0.67075392
10057	doc-afb540812c7b668b	15	0.66848331
10057	doc-51e242b84d8d95d9	16	0.64517013
10057	doc-72bc393db4b63d09	17	0.64379303
10057	doc-2603f2774de507c7	18	0.62087981
10057	doc-4710bbc7d191fa07	19	0.61673564
10057	doc-be8786dc770dcdda	20	0.61544716
10057	doc-368d585e959425be	21	0.61008235
10057	doc-29bb6e3505e8cb1e	22	0.60513179
10057	doc-de9f1a76beddefa5	23	0.60303350
10057	doc-166a17809c28df2f	24	0.59909272
10057	doc-648bdeb258291f32	25	0.59889573
10057	doc-9c6ffc8c9455b2c9	26	0.59810968
10057	doc-f952d93f49261451	27	0.58722851
10057	doc-7e4425fcd0c03820	28	0.58371501
10057	doc-b59612de6e7de22e	29	0.58279774
10057	doc-0081e300f0c5403c	30	0.57979009
10057	doc-46693ff451d479bf	31	0.57577165
10057	doc-e0b67ba97343829f	32	0.57540782
10057	doc-56692af771d1c18a	33	0.55859205
10057	doc-72ba35a72fed92d6	34	0.55739018
10057	doc-b74f824b9bff1f8f	35	0.55683135
10057	doc-14c0a27f97c18e08	36	0.55212686
10057	doc-ff5908f80fde40b7	37	0.54948104
10057	doc-a6d7c36db2b9fc44	38	0.54880736
10057	doc-9c8a0a64eefd6ce9	39	0.54878950
10057	doc-0cc75c1cd1e762f0	40	0.54126496
10057	doc-036fdbb06c478f12	41	0.53716829
10057	doc-04b6ab9d23c18151	42	0.53630950
10057	doc-64a29d3fe4361bbf	43	0.52849287
10057	doc-757c194f020f514e	44	0.51341654
10057	doc-8b6b6bbffde7d317	45	0.51196129
